id,contents,key word
jku0725, 散播假消息的不用抓嗎？,BioNTech
franzos, 垃圾綠共存心一直抹屎 希望對方封鎖黑單,BioNTech
kopi57889, 丟臉,BioNTech
Brioni, 耍猴戲全世界都看見惹,BioNTech
pounil, 幹拎老師 帶頭造謠然後在那邊說注意假消息,BioNTech
canyou2012, 狂洗欸,BioNTech
markloss, 蔡培慧現在跑哪去了？,BioNTech
pounil, 這資進黨真夠無恥,BioNTech
chillybreeze, 造遙的黨政高層要罰三百萬,BioNTech
qweertyui891, 側翼是不是全部300萬?,BioNTech
summer929, 造謠不是要罰300萬嗎，那個製圖快抓出,BioNTech
zx110011, 造謠罰…啊 自己人就算惹,BioNTech
summer929, 來阿,BioNTech
nicky51, 如果沒罰這些造謠陸製的三百萬，去死,BioNTech
pounil, 垃圾黨還不罰那些造謠的 充實國庫啊,BioNTech
linesa, 假消息立委要不要罰啦幹,BioNTech
rhodo, 餵符部長兼疫情指揮官講話跟愛嚼舌根的三姑六婆一樣真的很丟臉,BioNTech
BIGETC, 現在連原廠都要抹黑成中共同路人對吧蟑螂看平民一直死 還在幫垃圾dpp帶風向,BioNTech
seou, 綠共仔下地獄,BioNTech
universe1126, 執政黨帶頭造謠,BioNTech
theclgy2001, 泛綠一個人都不知道有幾十張高端股票了 賺二十倍了還想賺 噁心,BioNTech
mark861121, 為什麼中央一直這麼愛國產疫苗呢ㄏㄏ,BioNTech
ejo8230c, 民進黨政府老雙標了 怎麼可能開罰吱已,BioNTech
redumbrella, 那個誰要罰三百萬了沒啦幹,BioNTech
BIGETC, 綠共要不要罰你的大蟑螂,BioNTech
aa2425, 歡迎廠商來告 告死那些廢物,BioNTech
zxzx309, 本來就是德國製造呀，有問題的那一批是本來就是德國製造呀，有問題的那一批是,BioNTech
FiveSix911, 叭叭！中共同路人！,BioNTech
dakulake, 支那五毛要高潮了http//i.imgur.com/RjzRHyK.jpghttp//i.imgur.com/YSCtVnp.jpg,BioNTech
DanJill, 全世界都知道，就只有台灣綠吱不知道,BioNTech
lws0527, 啪啪啪，噁心綠共,BioNTech
dnek, 又得罪德國人了，這就是民進黨的外交,BioNTech
adely, 放假消息放到國外去 丟臉到家,BioNTech
nobeldd, 只示範一次 詐騙進步黨,BioNTech
gourmand, 讓德國見識一下綠色共產黨大內宣的厲害,BioNTech
kobe5566183, …,BioNTech
littlex2, 致信詢問BNT，這才是記者該做的事，推一個最後一段耐人尋味啊~ 大家怎麼看,BioNTech
qqq5890003, 低端政客又被打臉,BioNTech
littlex2, 疾管家不澄清一下嗎,BioNTech
PonBu, 最後一段和陳時中當初說的有出入阿?,BioNTech
missguitarwi, 告死造謠綠委跟綠媒,BioNTech
fantastic96, 蟑螂罰300萬啊,BioNTech
SSS120329, 丟臉,BioNTech
JRSmith, 來自德國的認知作戰,BioNTech
Latokos, 看好了世界，台灣只示範好幾次如何丟臉到全世界,BioNTech
chungj, 奇摩新聞ptt八卦分部,BioNTech
ciafbi007, 吉管家不吉嗎,BioNTech
qkevin11, 壹新聞 上看到某房客立委還在亂講,BioNTech
albert7617, 查無不法 謝謝指教,BioNTech
james5566, 自演乙吉管家怎不澄清綠營造謠抹黑BNT啊 果然就是該刪除掉的垃圾app,BioNTech
Cecicly, 沒用了 台灣還是很多智障不知道,BioNTech
Nevhir, 抹黑人家 丟臉丟到全世界,BioNTech
Boris945, 嚴辦這些畜牲,BioNTech
blastillocal, 笑死，我們真的被當小狗欸,BioNTech
er84207878, 蟑螂每個都閉嘴了 不是很會酸BNT,BioNTech
aribaba0814, 300,BioNTech
kimky, 要當凱子被薛一波了嗎～～,BioNTech
tttkkk, https//bit.ly/3vvQfxe,BioNTech
SimleToMe, 政府無法無天了嗎 謊言不斷 出門不怕被車撞死嗎,BioNTech
ShangLai, 推,BioNTech
QBey, errrrrrr,BioNTech
s820912gmail, 反觀台灣,BioNTech
kaky, 認知作戰,BioNTech
Vett, bnt全部都是在美國生產的...,BioNTech
i376ers, 新加坡也是中共同路人,BioNTech
tmuaircat, 他們還跟ARCT做研究啊 台灣快跟上,BioNTech
KangSuat, 可粘阿 你台灣木有人才 都是人__ 呵呵,BioNTech
alex8725, 可能1450自己想打柯興吧 眼裡只有柯興,BioNTech
xzcb2008, 沒遠見 不來台灣你會後悔,BioNTech
Yude0109, 台灣不是東南亞,BioNTech
KangSuat, 台灣人的素質怎麼都拉不上來 好奇怪,BioNTech
poisonB, 台灣人寧願病死也不願意向中資下跪,BioNTech
NCUking, https//i.imgur.com/LbhhINo.jpg,BioNTech
dias7812, BNT認證被中國惡搞QQ,BioNTech
danic, 台灣政治掛帥,BioNTech
ju06080719, 反觀～,BioNTech
michaelwu, 反正不是Errr男台灣,BioNTech
paphos, 意思是之前台灣對口罩禁止出口是不利廠商選擇台灣的原因之一嗎？,BioNTech
longyin, 因為新加坡去年很早就斥巨資入股BNT了，跟上海復星以及輝瑞是一樣的。就是何晶入的股民進黨政府去年一年，關於疫苗，什麼提前準備都沒做。,BioNTech
loveponpon, 台灣搞了一年 還在勤洗手 戴口罩,BioNTech
polestar0505, Taiwan can help,BioNTech
loveponpon, 原來去年世界各國都在參股國際疫苗大廠就只有我們在大內宣還沾沾自喜 難怪現在被當笑柄,BioNTech
whiteadam, 反觀,BioNTech
firelin, 台灣help???,BioNTech
RustyNail, 疫苗問題去年就有人點出了  就政府還在睡啊～,BioNTech
angraer, 別再肖想bnt了 從王定宇的文跟覺青側翼的風向來看，bnt已經被定調是中國疫苗了,BioNTech
wowisgood, 台灣會外包再外包 各種分油水,BioNTech
alex00089, 台灣藥廠外國不信啊,BioNTech
sakidiforld, heeheehee,BioNTech
calmerrorans, 管你在哪，中國都不行啦,BioNTech
leon1757tw, 反觀台灣 除了送口罩還能幹嘛？,BioNTech
jailkobe5566, 這不是DPP看不起的鼻屎國嗎?,BioNTech
tingover, 台灣有阿推國產阿 你各位再等等七月底..,BioNTech
clovergirl, bnt 我可以,BioNTech
yurikim, 臺灣就沒有要爭取是在…連BNT疫苗都沒要買了來這設廠…,BioNTech
kenned, 我們技術比不上人家  也沒接洽設廠  幹幹,BioNTech
mintale4867, 我是覺得要罵要羞辱人家到時候就...不要在那說人家不幫你什麼的=_=,BioNTech
takeda3234, 台灣要國產好棒棒啦,BioNTech
LinkMiguel, good show,BioNTech
boss88893,     擋人財路啊,BioNTech
zip00000, 台灣是連az都不要好嗎！只想慢慢國產而,BioNTech
BaRanKa, 羨慕日本南韓新加,BioNTech
ElsaKing, 過去一整年什麼備案都沒有 在職場這樣的經理人會被fire吧 然後現在完全不會反省,BioNTech
ohohamy, 東南亞跟我們沒有關係,BioNTech
polarfox, 台灣太多智障討論事情都要扯大陸，難怪人家不來,BioNTech
cvb123456789, 台灣政治角力 這水太深 外國人不會想淌這渾水,BioNTech
jehow, 台灣有高端 你BNT想來也不會給的 只會被抹,BioNTech
christos1989, 居然沒把TAIWAN CAN HELP 放在眼裡,BioNTech
foxey, 台灣唷? 看到以前宇昌之類的殺法誰還敢來,BioNTech
JT0624, 星國做事透明、遵守國際規範，不會有疫苗保護主義,BioNTech
foxey, 不管誰來都被另一邊的獵巫釘十字架啦,BioNTech
KUMA2016, 台灣擺明政策性養高端，在商言商，誰會肯進來,BioNTech
visviva, #吳大力尾,BioNTech
auxiliary11, 激進要出征德國了嗎?,BioNTech
tatlacz, 是不是中國也設廠惹,BioNTech
u9005205, 噗！怎麼不設在中國…,BioNTech
angraer, 不用羨慕了 這間公司現在已經被抹成中共同路人了XD買不到就先抹紅再說,BioNTech
centra, 健保搞到醫療廠都跑光了 應該沒人想來台灣,BioNTech
miracle210, 有高端阿 你忘拉?,BioNTech
silver0314, 因為你不是聯合國認可的主權獨立國家 懂?,BioNTech
amilkamilk, 因為蔡英文只會網軍治國，草包一個,BioNTech
AustinRivers, QQ想到當初口罩廠的故事....,BioNTech
bnb89225, 黨相信黨,BioNTech
laihom0808, 又是上海復星，不會買啦,BioNTech
s6525480, 中時 保留意見,BioNTech
AustinRivers, 真的此一時彼一時,BioNTech
pv, 要花兩年 先騙錢再說 XD,BioNTech
Gandalf, 我們有自己的疫苗,BioNTech
tsuyoshi2501, 島國明明可以用g排店來討價還價的，結果自己打爛一手好牌,BioNTech
u9005205, 不然，設在馬來西亞新山也比較便宜…,BioNTech
lionghe, 你是不是中共同路人…,BioNTech
u304027, 新加坡的製藥產業鏈蠻強的，不意外,BioNTech
centra, 而且民進黨擺明要扶植自己廠商 傻了才來台灣,BioNTech
s9234032, 台灣超前部屬,BioNTech
u9005205, 新加坡設行政分公司可以理解，工廠？,BioNTech
blueseal, 有”有政府，好安心”,BioNTech
wonder007, 不會買啦 垃圾中國疫苗,BioNTech
centra, 台灣只有半導體產業有聚落優勢而已,BioNTech
susanmm, 打疫苗是唯一解，我們需要安全的疫苗,BioNTech
uplove, https//xw.qq.com/amphtml/20210510A009TM00,BioNTech
tfct, 在上海打不到上海復興 可笑,BioNTech
kll95, 台灣有國苗國造阿,BioNTech
faye112358, Errrr被超前了,BioNTech
littenVenus, 人家才是超前部署,BioNTech
centra, 復必泰效果就事論事就好 也不用大陸產就貼標籤啦,BioNTech
madeinheaven, 是BioNTech設廠 並不是輝瑞設廠,BioNTech
ghostdx, 臺灣有採購法 圖利廠商會抓人去關,BioNTech
u9005205, 所以要收澳洲和東南亞的人體試驗…,BioNTech
abyssa1, 2023也太久,BioNTech
deepdish, 哈哈哈 認知作戰又來 連設廠都可以搞混,BioNTech
mijiu, 2023 ...?,BioNTech
wohtp, 新加坡國家補助不手軟，成本絕對不會是問題啦。台灣人應該不能想像新加坡政府是怎麼運用稅金的。,BioNTech
kaolla, 新加坡是國際承認的國家，中共也沒也在國際打壓他們。,BioNTech
lionsss, 打上海復興是什麼東東啦？腦袋還好吧？,BioNTech
fenix220, 因為是支那小老弟啊,BioNTech
rial, 不是輝瑞,BioNTech
abyssa1, 台灣哪個官員敢簽這種約應該會被抓去關吧？,BioNTech
BlowjobFace, 你問隔壁流氓啊,BioNTech
saintW, 新加坡可是幾家國際大藥廠都有設工廠的地方，不管是稅收政策還是人才方面都完虐台灣。台灣要檢討的是為啥國際藥廠寧願在新加坡跟中國設廠也不願意來台灣，比上比下都不足。,BioNTech
Sinkage, 喔,BioNTech
fraternity, 2年喔？那不關我們的事了,BioNTech
supisces, 第一段就寫到新加坡不只是行政總部，還生產疫苗和藥物,BioNTech
Kaids, 逼嗯梯第一波當然要自己先賺飽，2023有什麼好奇怪？許多專家預測武肺流感化，到時候2023你台人又要哭一次了。,BioNTech
cobrasgo, 民進黨口中的鼻屎國啊…,BioNTech
jojomaan, 最後一段不就是要在中國設合資工廠，有人看不懂字是嗎,BioNTech
gliga, 最快2023年,BioNTech
aribaba0814, 以藥廠來說 新加坡好太多啊,BioNTech
tatlacz, 新加坡政府大力支持 還有語言優勢,BioNTech
tgbkkk, 誒要花兩年耶....台灣刁民現在就要打,BioNTech
BJ0912, 台灣韭菜只能等國產,BioNTech
ULSHAN, 反正那些選民不痛不癢管他們去死,BioNTech
pttislife, 因為新加坡沒有民進黨,BioNTech
ksjr, 之後在亞洲韓國生產默德納 新加坡生產逼恩踢 台灣國國產嘻嘻,BioNTech
twhuang28, 台灣：輪流停電，大家一起出來扛,BioNTech
newstyle, 綠共犧牲人命保全自己的政治生命,BioNTech
happyblack, 因為德國把台灣畫在中國，所以台灣疫苗代理才在中國,BioNTech
koehie, 跟美國和德國政府談判呀 晶片換疫苗,BioNTech
alcpeon911, 覺青：鼻屎國,BioNTech
villagemen, 菸糞蟑螂：errrrr,BioNTech
